date,lake,funct,model,mgO2_day
8/23/21,SMT,NEP3,book,-0.157404179
8/23/21,SMT,GPPsd,bayes,0.58255843
8/23/21,SMT,Rsd,bayes,0.584337014
8/23/21,SMT,NEPsd,bayes,0.82512064
8/24/21,SMT,GPP,bayes,0.211498504
8/24/21,SMT,GPP,book,2.215863826
8/24/21,SMT,R,bayes,0.366949772
8/24/21,SMT,R,book,-1.150711071
8/24/21,SMT,NEP,bayes,0.578448276
8/24/21,SMT,NEP,book,0.589785541
8/24/21,SMT,GPP2,bayes,0.211498504
8/24/21,SMT,GPP2,book,2.215863826
8/24/21,SMT,R2,bayes,-0.366949772
8/24/21,SMT,R2,book,-1.150711071
8/24/21,SMT,NEP2,bayes,0.578448276
8/24/21,SMT,NEP2,book,1.065152754
8/24/21,SMT,NEP3,bayes,-0.155451267
8/24/21,SMT,NEP3,book,1.065152754
8/24/21,SMT,GPPsd,bayes,0.104325578
8/24/21,SMT,Rsd,bayes,0.10438
8/24/21,SMT,NEPsd,bayes,0.147577135
8/25/21,SMT,GPP,bayes,-0.063148161
8/25/21,SMT,GPP,book,0.187733232
8/25/21,SMT,R,bayes,0.363209456
8/25/21,SMT,R,book,0.073913438
8/25/21,SMT,NEP,bayes,0.300061294
8/25/21,SMT,NEP,book,0.295522752
8/25/21,SMT,GPP2,bayes,0.063148161
8/25/21,SMT,GPP2,book,0.187733232
8/25/21,SMT,R2,bayes,-0.363209456
8/25/21,SMT,R2,book,-0.073913438
8/25/21,SMT,NEP2,bayes,0.300061294
8/25/21,SMT,NEP2,book,0.113819794
8/25/21,SMT,NEP3,bayes,-0.300061294
8/25/21,SMT,NEP3,book,0.113819794
8/25/21,SMT,GPPsd,bayes,0.088205206
8/25/21,SMT,Rsd,bayes,0.086980178
8/25/21,SMT,NEPsd,bayes,0.123877801
8/26/21,SMT,GPP,bayes,-0.145606033
8/26/21,SMT,GPP,book,0.034658971
8/26/21,SMT,R,bayes,0.300036052
8/26/21,SMT,R,book,0.087809128
8/26/21,SMT,NEP,bayes,0.154430019
8/26/21,SMT,NEP,book,0.161395609
8/26/21,SMT,GPP2,bayes,0.145606033
8/26/21,SMT,GPP2,book,0.034658971
8/26/21,SMT,R2,bayes,-0.300036052
8/26/21,SMT,R2,book,-0.087809128
8/26/21,SMT,NEP2,bayes,0.154430019
8/26/21,SMT,NEP2,book,-0.053150156
8/26/21,SMT,NEP3,bayes,-0.154430019
8/26/21,SMT,NEP3,book,-0.053150156
8/26/21,SMT,GPPsd,bayes,0.053630795
8/26/21,SMT,Rsd,bayes,0.053827941
8/26/21,SMT,NEPsd,bayes,0.075984929
8/27/21,SMT,GPP,bayes,-0.125908761
8/27/21,SMT,GPP,book,0.871151921
8/27/21,SMT,R,bayes,-0.268012865
8/27/21,SMT,R,book,-0.88600748
8/27/21,SMT,NEP,bayes,-0.393921627
8/27/21,SMT,NEP,book,-0.399102547
8/27/21,SMT,GPP2,bayes,0.125908761
8/27/21,SMT,GPP2,book,0.871151921
8/27/21,SMT,R2,bayes,-0.268012865
8/27/21,SMT,R2,book,-0.88600748
8/27/21,SMT,NEP2,bayes,-0.393921627
8/27/21,SMT,NEP2,book,-0.014855559
8/27/21,SMT,NEP3,bayes,-0.142104104
8/27/21,SMT,NEP3,book,-0.014855559
8/27/21,SMT,GPPsd,bayes,0.034257496
8/27/21,SMT,Rsd,bayes,0.033833799
8/27/21,SMT,NEPsd,bayes,0.048148748
8/28/21,SMT,GPP,bayes,-0.201136427
8/28/21,SMT,GPP,book,0.506944368
8/28/21,SMT,R,bayes,1.093130488
8/28/21,SMT,R,book,0.263451332
8/28/21,SMT,NEP,bayes,0.891994061
8/28/21,SMT,NEP,book,0.890006738
8/28/21,SMT,GPP2,bayes,0.201136427
8/28/21,SMT,GPP2,book,0.506944368
8/28/21,SMT,R2,bayes,-1.093130488
8/28/21,SMT,R2,book,-0.263451332
8/28/21,SMT,NEP2,bayes,0.891994061
8/28/21,SMT,NEP2,book,0.243493036
8/28/21,SMT,NEP3,bayes,-0.891994061
8/28/21,SMT,NEP3,book,0.243493036
8/28/21,SMT,GPPsd,bayes,0.201086809
8/28/21,SMT,Rsd,bayes,0.20361461
8/28/21,SMT,NEPsd,bayes,0.2861727
8/29/21,SMT,GPP,bayes,-0.2579444
8/29/21,SMT,GPP,book,-0.470918117
8/29/21,SMT,R,bayes,0.904209814
8/29/21,SMT,R,book,0.603604106
8/29/21,SMT,NEP,bayes,0.646265413
8/29/21,SMT,NEP,book,0.395316343
8/29/21,SMT,GPP2,bayes,0.2579444
8/29/21,SMT,GPP2,book,0.470918117
8/29/21,SMT,R2,bayes,-0.904209814
8/29/21,SMT,R2,book,-0.603604106
8/29/21,SMT,NEP2,bayes,0.646265413
8/29/21,SMT,NEP2,book,-0.13268599
8/29/21,SMT,NEP3,bayes,-0.646265413
8/29/21,SMT,NEP3,book,-0.13268599
8/29/21,SMT,GPPsd,bayes,0.088214049
8/29/21,SMT,Rsd,bayes,0.08937657
8/29/21,SMT,NEPsd,bayes,0.125578221
8/30/21,SMT,GPP,bayes,0.080265291
8/30/21,SMT,GPP,book,0.652754413
8/30/21,SMT,R,bayes,0.035536359
8/30/21,SMT,R,book,-0.357344903
8/30/21,SMT,NEP,bayes,0.11580165
8/30/21,SMT,NEP,book,0.142542556
8/30/21,SMT,GPP2,bayes,0.080265291
8/30/21,SMT,GPP2,book,0.652754413
8/30/21,SMT,R2,bayes,-0.035536359
8/30/21,SMT,R2,book,-0.357344903
8/30/21,SMT,NEP2,bayes,0.11580165
8/30/21,SMT,NEP2,book,0.29540951
8/30/21,SMT,NEP3,bayes,0.044728931
8/30/21,SMT,NEP3,book,0.29540951
8/30/21,SMT,GPPsd,bayes,0.080497447
8/30/21,SMT,Rsd,bayes,0.082509431
8/30/21,SMT,NEPsd,bayes,0.115272048
8/31/21,SMT,GPP,bayes,0.376406885
8/31/21,SMT,GPP,book,-0.073436476
8/31/21,SMT,R,bayes,-0.097867463
8/31/21,SMT,R,book,0.184595823
8/31/21,SMT,NEP,bayes,0.278539422
8/31/21,SMT,NEP,book,0.194552998
8/31/21,SMT,GPP2,bayes,0.376406885
8/31/21,SMT,GPP2,book,0.073436476
8/31/21,SMT,R2,bayes,-0.097867463
8/31/21,SMT,R2,book,-0.184595823
8/31/21,SMT,NEP2,bayes,0.278539422
8/31/21,SMT,NEP2,book,-0.111159347
8/31/21,SMT,NEP3,bayes,0.278539422
8/31/21,SMT,NEP3,book,-0.111159347
8/31/21,SMT,GPPsd,bayes,0.070048872
8/31/21,SMT,Rsd,bayes,0.070254385
8/31/21,SMT,NEPsd,bayes,0.099209491
9/1/21,SMT,GPP,bayes,0.291645903
9/1/21,SMT,GPP,book,1.137295299
9/1/21,SMT,R,bayes,-0.292158907
9/1/21,SMT,R,book,-0.634575138
9/1/21,SMT,NEP,bayes,-5.13E-04
9/1/21,SMT,NEP,book,0.222230031
9/1/21,SMT,GPP2,bayes,0.291645903
9/1/21,SMT,GPP2,book,1.137295299
9/1/21,SMT,R2,bayes,-0.292158907
9/1/21,SMT,R2,book,-0.634575138
9/1/21,SMT,NEP2,bayes,-5.13E-04
9/1/21,SMT,NEP2,book,0.502720161
9/1/21,SMT,NEP3,bayes,-5.13E-04
9/1/21,SMT,NEP3,book,0.502720161
9/1/21,SMT,GPPsd,bayes,0.026879705
9/1/21,SMT,Rsd,bayes,0.028116821
9/1/21,SMT,NEPsd,bayes,0.038898254
9/2/21,SMT,GPP,bayes,0.028277212
9/2/21,SMT,GPP,book,0.424469841
9/2/21,SMT,R,bayes,0.128335163
9/2/21,SMT,R,book,-0.132071374
9/2/21,SMT,NEP,bayes,0.156612375
9/2/21,SMT,NEP,book,0.235334345
9/2/21,SMT,GPP2,bayes,0.028277212
9/2/21,SMT,GPP2,book,0.424469841
9/2/21,SMT,R2,bayes,-0.128335163
9/2/21,SMT,R2,book,-0.132071374
9/2/21,SMT,NEP2,bayes,0.156612375
9/2/21,SMT,NEP2,book,0.292398467
9/2/21,SMT,NEP3,bayes,-0.100057951
9/2/21,SMT,NEP3,book,0.292398467
9/2/21,SMT,GPPsd,bayes,0.025959537
9/2/21,SMT,Rsd,bayes,0.026714003
9/2/21,SMT,NEPsd,bayes,0.037249638
9/3/21,SMT,GPP,bayes,0.221463394
9/3/21,SMT,GPP,book,0.2278866
9/3/21,SMT,R,bayes,-0.343640961
9/3/21,SMT,R,book,-0.205335092
9/3/21,SMT,NEP,bayes,-0.122177567
9/3/21,SMT,NEP,book,-0.069189012
9/3/21,SMT,GPP2,bayes,0.221463394
9/3/21,SMT,GPP2,book,0.2278866
9/3/21,SMT,R2,bayes,-0.343640961
9/3/21,SMT,R2,book,-0.205335092
9/3/21,SMT,NEP2,bayes,-0.122177567
9/3/21,SMT,NEP2,book,0.022551508
9/3/21,SMT,NEP3,bayes,-0.122177567
9/3/21,SMT,NEP3,book,0.022551508
9/3/21,SMT,GPPsd,bayes,0.055390646
9/3/21,SMT,Rsd,bayes,0.055664702
9/3/21,SMT,NEPsd,bayes,0.078528228
9/4/21,SMT,GPP,bayes,-0.41496012
9/4/21,SMT,GPP,book,-0.558921541
9/4/21,SMT,R,bayes,0.626661007
9/4/21,SMT,R,book,0.535625929
9/4/21,SMT,NEP,bayes,0.211700887
9/4/21,SMT,NEP,book,0.216262177
9/4/21,SMT,GPP2,bayes,0.41496012
9/4/21,SMT,GPP2,book,0.558921541
9/4/21,SMT,R2,bayes,-0.626661007
9/4/21,SMT,R2,book,-0.535625929
9/4/21,SMT,NEP2,bayes,0.211700887
9/4/21,SMT,NEP2,book,0.023295612
9/4/21,SMT,NEP3,bayes,-0.211700887
9/4/21,SMT,NEP3,book,0.023295612
9/4/21,SMT,GPPsd,bayes,0.085025679
9/4/21,SMT,Rsd,bayes,0.086404858
9/4/21,SMT,NEPsd,bayes,0.121223618
9/5/21,SMT,GPP,bayes,-0.721935192
9/5/21,SMT,GPP,book,-0.363869305
9/5/21,SMT,R,bayes,1.478207005
9/5/21,SMT,R,book,0.7559354
9/5/21,SMT,NEP,bayes,0.756271813
9/5/21,SMT,NEP,book,0.733128554
9/5/21,SMT,GPP2,bayes,0.721935192
9/5/21,SMT,GPP2,book,0.363869305
9/5/21,SMT,R2,bayes,-1.478207005
9/5/21,SMT,R2,book,-0.7559354
9/5/21,SMT,NEP2,bayes,0.756271813
9/5/21,SMT,NEP2,book,-0.392066094
9/5/21,SMT,NEP3,bayes,-0.756271813
9/5/21,SMT,NEP3,book,-0.392066094
9/5/21,SMT,GPPsd,bayes,0.12208068
9/5/21,SMT,Rsd,bayes,0.122846273
9/5/21,SMT,NEPsd,bayes,0.173190355
9/6/21,SMT,GPP,bayes,0.337505276
9/6/21,SMT,GPP,book,0.8513712
9/6/21,SMT,R,bayes,-0.779333451
9/6/21,SMT,R,book,-0.897008292
9/6/21,SMT,NEP,bayes,-0.441828175
9/6/21,SMT,NEP,book,-0.459960059
9/6/21,SMT,GPP2,bayes,0.337505276
9/6/21,SMT,GPP2,book,0.8513712
9/6/21,SMT,R2,bayes,-0.779333451
9/6/21,SMT,R2,book,-0.897008292
9/6/21,SMT,NEP2,bayes,-0.441828175
9/6/21,SMT,NEP2,book,-0.045637092
9/6/21,SMT,NEP3,bayes,-0.441828175
9/6/21,SMT,NEP3,book,-0.045637092
9/6/21,SMT,GPPsd,bayes,0.07252608
9/6/21,SMT,Rsd,bayes,0.072750345
9/6/21,SMT,NEPsd,bayes,0.102726068
9/7/21,SMT,GPP,bayes,-0.385904468
9/7/21,SMT,GPP,book,0.438167611
9/7/21,SMT,R,bayes,0.14087298
9/7/21,SMT,R,book,-0.468896775
9/7/21,SMT,NEP,bayes,-0.245031488
9/7/21,SMT,NEP,book,-0.24735795
9/7/21,SMT,GPP2,bayes,0.385904468
9/7/21,SMT,GPP2,book,0.438167611
9/7/21,SMT,R2,bayes,-0.14087298
9/7/21,SMT,R2,book,-0.468896775
9/7/21,SMT,NEP2,bayes,-0.245031488
9/7/21,SMT,NEP2,book,-0.030729164
9/7/21,SMT,NEP3,bayes,0.245031488
9/7/21,SMT,NEP3,book,-0.030729164
9/7/21,SMT,GPPsd,bayes,0.072423388
9/7/21,SMT,Rsd,bayes,0.074196392
9/7/21,SMT,NEPsd,bayes,0.103683421
9/8/21,SMT,GPP,bayes,-0.523802295
9/8/21,SMT,GPP,book,-0.485509214
9/8/21,SMT,R,bayes,0.691185606
9/8/21,SMT,R,book,0.442835353
9/8/21,SMT,NEP,bayes,0.167383311
9/8/21,SMT,NEP,book,0.161413269
9/8/21,SMT,GPP2,bayes,0.523802295
9/8/21,SMT,GPP2,book,0.485509214
9/8/21,SMT,R2,bayes,-0.691185606
9/8/21,SMT,R2,book,-0.442835353
9/8/21,SMT,NEP2,bayes,0.167383311
9/8/21,SMT,NEP2,book,0.04267386
9/8/21,SMT,NEP3,bayes,-0.167383311
9/8/21,SMT,NEP3,book,0.04267386
9/8/21,SMT,GPPsd,bayes,0.043325805
9/8/21,SMT,Rsd,bayes,0.043617032
9/8/21,SMT,NEPsd,bayes,0.061478214
9/9/21,SMT,GPP,bayes,-0.574920732
9/9/21,SMT,GPP,book,2.873164016
9/9/21,SMT,R,bayes,0.669694478
9/9/21,SMT,R,book,-1.919569484
9/9/21,SMT,NEP,bayes,0.094773746
9/9/21,SMT,NEP,book,0.074307879
9/9/21,SMT,GPP2,bayes,0.574920732
9/9/21,SMT,GPP2,book,2.873164016
9/9/21,SMT,R2,bayes,-0.669694478
9/9/21,SMT,R2,book,-1.919569484
9/9/21,SMT,NEP2,bayes,0.094773746
9/9/21,SMT,NEP2,book,0.953594532
9/9/21,SMT,NEP3,bayes,-0.094773746
9/9/21,SMT,NEP3,book,0.953594532
9/9/21,SMT,GPPsd,bayes,0.088644836
9/9/21,SMT,Rsd,bayes,0.090452846
9/9/21,SMT,NEPsd,bayes,0.126647638
9/10/21,SMT,GPP,bayes,-0.154239684
9/10/21,SMT,GPP,book,0.678910142
9/10/21,SMT,R,bayes,-0.12446327
9/10/21,SMT,R,book,-0.648214128
9/10/21,SMT,NEP,bayes,-0.278702954
9/10/21,SMT,NEP,book,-0.26826508
9/10/21,SMT,GPP2,bayes,0.154239684
9/10/21,SMT,GPP2,book,0.678910142
9/10/21,SMT,R2,bayes,-0.12446327
9/10/21,SMT,R2,book,-0.648214128
9/10/21,SMT,NEP2,bayes,-0.278702954
9/10/21,SMT,NEP2,book,0.030696014
9/10/21,SMT,NEP3,bayes,0.029776414
9/10/21,SMT,NEP3,book,0.030696014
9/10/21,SMT,GPPsd,bayes,0.039853895
9/10/21,SMT,Rsd,bayes,0.04127447
9/10/21,SMT,NEPsd,bayes,0.057375211
9/11/21,SMT,GPP,bayes,-0.199871302
9/11/21,SMT,GPP,book,-0.037149504
9/11/21,SMT,R,bayes,-0.531569572
9/11/21,SMT,R,book,-0.484500261
9/11/21,SMT,NEP,bayes,-0.731440874
9/11/21,SMT,NEP,book,-0.74891317
9/11/21,SMT,GPP2,bayes,0.199871302
9/11/21,SMT,GPP2,book,0.037149504
9/11/21,SMT,R2,bayes,-0.531569572
9/11/21,SMT,R2,book,-0.484500261
9/11/21,SMT,NEP2,bayes,-0.731440874
9/11/21,SMT,NEP2,book,-0.447350757
9/11/21,SMT,NEP3,bayes,-0.331698269
9/11/21,SMT,NEP3,book,-0.447350757
9/11/21,SMT,GPPsd,bayes,0.025235038
9/11/21,SMT,Rsd,bayes,0.023897265
9/11/21,SMT,NEPsd,bayes,0.034754661
9/12/21,SMT,GPP,bayes,-0.540125547
9/12/21,SMT,GPP,book,1.358400177
9/12/21,SMT,R,bayes,0.585663989
9/12/21,SMT,R,book,-0.892246795
9/12/21,SMT,NEP,bayes,0.045538442
9/12/21,SMT,NEP,book,0.045128007
9/12/21,SMT,GPP2,bayes,0.540125547
9/12/21,SMT,GPP2,book,1.358400177
9/12/21,SMT,R2,bayes,-0.585663989
9/12/21,SMT,R2,book,-0.892246795
9/12/21,SMT,NEP2,bayes,0.045538442
9/12/21,SMT,NEP2,book,0.466153382
9/12/21,SMT,NEP3,bayes,-0.045538442
9/12/21,SMT,NEP3,book,0.466153382
9/12/21,SMT,GPPsd,bayes,0.038348546
9/12/21,SMT,Rsd,bayes,0.038683104
9/12/21,SMT,NEPsd,bayes,0.054470116
9/13/21,SMT,GPP,bayes,-0.068894431
9/13/21,SMT,GPP,book,1.728180556
9/13/21,SMT,R,bayes,0.232282974
9/13/21,SMT,R,book,-1.067567199
9/13/21,SMT,NEP,bayes,0.163388542
9/13/21,SMT,NEP,book,0.157578699
9/13/21,SMT,GPP2,bayes,0.068894431
9/13/21,SMT,GPP2,book,1.728180556
9/13/21,SMT,R2,bayes,-0.232282974
9/13/21,SMT,R2,book,-1.067567199
9/13/21,SMT,NEP2,bayes,0.163388542
9/13/21,SMT,NEP2,book,0.660613357
9/13/21,SMT,NEP3,bayes,-0.163388542
9/13/21,SMT,NEP3,book,0.660613357
9/13/21,SMT,GPPsd,bayes,0.053407197
9/13/21,SMT,Rsd,bayes,0.051093161
9/13/21,SMT,NEPsd,bayes,0.073911026
9/14/21,SMT,GPP,bayes,0.384789531
9/14/21,SMT,GPP,book,0.854017982
9/14/21,SMT,R,bayes,-0.048485405
9/14/21,SMT,R,book,-0.36792072
9/14/21,SMT,NEP,bayes,0.336304126
9/14/21,SMT,NEP,book,0.314541236
9/14/21,SMT,GPP2,bayes,0.384789531
9/14/21,SMT,GPP2,book,0.854017982
9/14/21,SMT,R2,bayes,-0.048485405
9/14/21,SMT,R2,book,-0.36792072
9/14/21,SMT,NEP2,bayes,0.336304126
9/14/21,SMT,NEP2,book,0.486097262
9/14/21,SMT,NEP3,bayes,0.336304126
9/14/21,SMT,NEP3,book,0.486097262
9/14/21,SMT,GPPsd,bayes,0.094586045
9/14/21,SMT,Rsd,bayes,0.095919446
9/14/21,SMT,NEPsd,bayes,0.134711024
9/15/21,SMT,GPP,bayes,0.417528814
9/15/21,SMT,GPP,book,-0.374224866
9/15/21,SMT,R,bayes,-0.05402624
9/15/21,SMT,R,book,0.487187417
9/15/21,SMT,NEP,bayes,0.363502575
9/15/21,SMT,NEP,book,0.345422041
9/15/21,SMT,GPP2,bayes,0.417528814
9/15/21,SMT,GPP2,book,0.374224866
9/15/21,SMT,R2,bayes,-0.05402624
9/15/21,SMT,R2,book,-0.487187417
9/15/21,SMT,NEP2,bayes,0.363502575
9/15/21,SMT,NEP2,book,-0.112962552
9/15/21,SMT,NEP3,bayes,0.363502575
9/15/21,SMT,NEP3,book,-0.112962552
9/15/21,SMT,GPPsd,bayes,0.058968848
9/15/21,SMT,Rsd,bayes,0.057953737
9/15/21,SMT,NEPsd,bayes,0.082679869
9/16/21,SMT,GPP,bayes,0.198536473
9/16/21,SMT,GPP,book,0.569206495
9/16/21,SMT,R,bayes,-0.161994262
9/16/21,SMT,R,book,-0.36062784
9/16/21,SMT,NEP,bayes,0.036542211
9/16/21,SMT,NEP,book,0.038549882
9/16/21,SMT,GPP2,bayes,0.198536473
9/16/21,SMT,GPP2,book,0.569206495
9/16/21,SMT,R2,bayes,-0.161994262
9/16/21,SMT,R2,book,-0.36062784
9/16/21,SMT,NEP2,bayes,0.036542211
9/16/21,SMT,NEP2,book,0.208578655
9/16/21,SMT,NEP3,bayes,0.036542211
9/16/21,SMT,NEP3,book,0.208578655
9/16/21,SMT,GPPsd,bayes,0.029586568
9/16/21,SMT,Rsd,bayes,0.028095648
9/16/21,SMT,NEPsd,bayes,0.040801108
9/17/21,SMT,GPP,bayes,-0.630624485
9/17/21,SMT,GPP,book,1.182054452
9/17/21,SMT,R,bayes,0.899980434
9/17/21,SMT,R,book,-0.621146827
9/17/21,SMT,NEP,bayes,0.26935595
9/17/21,SMT,NEP,book,0.269459536
9/17/21,SMT,GPP2,bayes,0.630624485
9/17/21,SMT,GPP2,book,1.182054452
9/17/21,SMT,R2,bayes,-0.899980434
9/17/21,SMT,R2,book,-0.621146827
9/17/21,SMT,NEP2,bayes,0.26935595
9/17/21,SMT,NEP2,book,0.560907625
9/17/21,SMT,NEP3,bayes,-0.26935595
9/17/21,SMT,NEP3,book,0.560907625
9/17/21,SMT,GPPsd,bayes,0.047978532
9/17/21,SMT,Rsd,bayes,0.047580013
9/17/21,SMT,NEPsd,bayes,0.067570682
9/18/21,SMT,GPP,bayes,-0.365531613
9/18/21,SMT,GPP,book,1.291319122
9/18/21,SMT,R,bayes,0.319877045
9/18/21,SMT,R,book,-0.910771063
9/18/21,SMT,NEP,bayes,-0.045654568
9/18/21,SMT,NEP,book,-0.062622755
9/18/21,SMT,GPP2,bayes,0.365531613
9/18/21,SMT,GPP2,book,1.291319122
9/18/21,SMT,R2,bayes,-0.319877045
9/18/21,SMT,R2,book,-0.910771063
9/18/21,SMT,NEP2,bayes,-0.045654568
9/18/21,SMT,NEP2,book,0.380548059
9/18/21,SMT,NEP3,bayes,0.045654568
9/18/21,SMT,NEP3,book,0.380548059
9/18/21,SMT,GPPsd,bayes,0.062943964
9/18/21,SMT,Rsd,bayes,0.064651722
9/18/21,SMT,NEPsd,bayes,0.090231855
9/19/21,SMT,GPP,bayes,0.137030506
9/19/21,SMT,GPP,book,1.365344603
9/19/21,SMT,R,bayes,-0.223378269
9/19/21,SMT,R,book,-0.980322239
9/19/21,SMT,NEP,bayes,-0.086347763
9/19/21,SMT,NEP,book,-0.092163191
9/19/21,SMT,GPP2,bayes,0.137030506
9/19/21,SMT,GPP2,book,1.365344603
9/19/21,SMT,R2,bayes,-0.223378269
9/19/21,SMT,R2,book,-0.980322239
9/19/21,SMT,NEP2,bayes,-0.086347763
9/19/21,SMT,NEP2,book,0.385022364
9/19/21,SMT,NEP3,bayes,-0.086347763
9/19/21,SMT,NEP3,book,0.385022364
9/19/21,SMT,GPPsd,bayes,0.039431106
9/19/21,SMT,Rsd,bayes,0.039702947
9/19/21,SMT,NEPsd,bayes,0.055956555
9/20/21,SMT,GPP,bayes,0.113320473
9/20/21,SMT,GPP,book,0.832440135
9/20/21,SMT,R,bayes,-0.113418055
9/20/21,SMT,R,book,-0.54930369
9/20/21,SMT,NEP,bayes,-9.76E-05
9/20/21,SMT,NEP,book,0.016226502
9/20/21,SMT,GPP2,bayes,0.113320473
9/20/21,SMT,GPP2,book,0.832440135
9/20/21,SMT,R2,bayes,-0.113418055
9/20/21,SMT,R2,book,-0.54930369
9/20/21,SMT,NEP2,bayes,-9.76E-05
9/20/21,SMT,NEP2,book,0.283136445
9/20/21,SMT,NEP3,bayes,-9.76E-05
9/20/21,SMT,NEP3,book,0.283136445
9/20/21,SMT,GPPsd,bayes,0.028344786
9/20/21,SMT,Rsd,bayes,0.02775094
9/20/21,SMT,NEPsd,bayes,0.039667891
9/21/21,SMT,GPP,bayes,0.304042144
9/21/21,SMT,GPP,book,0.513519271
9/21/21,SMT,R,bayes,-0.188442918
9/21/21,SMT,R,book,-0.271810613
9/21/21,SMT,NEP,bayes,0.115599226
9/21/21,SMT,NEP,book,0.110344782
9/21/21,SMT,GPP2,bayes,0.304042144
9/21/21,SMT,GPP2,book,0.513519271
9/21/21,SMT,R2,bayes,-0.188442918
9/21/21,SMT,R2,book,-0.271810613
9/21/21,SMT,NEP2,bayes,0.115599226
9/21/21,SMT,NEP2,book,0.241708658
9/21/21,SMT,NEP3,bayes,0.115599226
9/21/21,SMT,NEP3,book,0.241708658
9/21/21,SMT,GPPsd,bayes,0.065834916
9/21/21,SMT,Rsd,bayes,0.066975229
9/21/21,SMT,NEPsd,bayes,0.093914416
9/22/21,SMT,GPP,bayes,-0.075714138
9/22/21,SMT,GPP,book,-0.462607517
9/22/21,SMT,R,bayes,0.516308466
9/22/21,SMT,R,book,0.61194277
9/22/21,SMT,NEP,bayes,0.440594327
9/22/21,SMT,NEP,book,0.44993196
9/22/21,SMT,GPP2,bayes,0.075714138
9/22/21,SMT,GPP2,book,0.462607517
9/22/21,SMT,R2,bayes,-0.516308466
9/22/21,SMT,R2,book,-0.61194277
9/22/21,SMT,NEP2,bayes,0.440594327
9/22/21,SMT,NEP2,book,-0.149335253
9/22/21,SMT,NEP3,bayes,-0.440594327
9/22/21,SMT,NEP3,book,-0.149335253
9/22/21,SMT,GPPsd,bayes,0.044130142
9/22/21,SMT,Rsd,bayes,0.045317283
9/22/21,SMT,NEPsd,bayes,0.063254451
6/18/21,CLW,GPP,bayes,0.118508329
6/18/21,CLW,GPP,book,0.128703591
6/18/21,CLW,R,bayes,-0.062485651
6/18/21,CLW,R,book,-0.038678107
6/18/21,CLW,NEP,bayes,0.056022679
6/18/21,CLW,NEP,book,0.077672172
6/18/21,CLW,GPP2,bayes,0.118508329
6/18/21,CLW,GPP2,book,0.128703591
6/18/21,CLW,R2,bayes,-0.062485651
6/18/21,CLW,R2,book,-0.038678107
6/18/21,CLW,NEP2,bayes,0.056022679
6/18/21,CLW,NEP2,book,0.090025484
6/18/21,CLW,NEP3,bayes,0.056022679
6/18/21,CLW,NEP3,book,0.090025484
6/18/21,CLW,GPPsd,bayes,0.022331178
6/18/21,CLW,Rsd,bayes,0.021141943
6/18/21,CLW,NEPsd,bayes,0.030751638
6/19/21,CLW,GPP,bayes,0.00872507
6/19/21,CLW,GPP,book,0.038174811
6/19/21,CLW,R,bayes,0.113078623
6/19/21,CLW,R,book,0.063957703
6/19/21,CLW,NEP,bayes,0.121803692
6/19/21,CLW,NEP,book,0.124315047
6/19/21,CLW,GPP2,bayes,0.00872507
6/19/21,CLW,GPP2,book,0.038174811
6/19/21,CLW,R2,bayes,-0.113078623
6/19/21,CLW,R2,book,-0.063957703
6/19/21,CLW,NEP2,bayes,0.121803692
6/19/21,CLW,NEP2,book,-0.025782892
6/19/21,CLW,NEP3,bayes,-0.104353553
6/19/21,CLW,NEP3,book,-0.025782892
6/19/21,CLW,GPPsd,bayes,0.017239723
6/19/21,CLW,Rsd,bayes,0.016636624
6/19/21,CLW,NEPsd,bayes,0.02395799
6/20/21,CLW,GPP,bayes,0.028618497
6/20/21,CLW,GPP,book,-0.082653934
6/20/21,CLW,R,bayes,0.093059643
6/20/21,CLW,R,book,0.149215217
6/20/21,CLW,NEP,bayes,0.12167814
6/20/21,CLW,NEP,book,0.117112974
6/20/21,CLW,GPP2,bayes,0.028618497
6/20/21,CLW,GPP2,book,0.082653934
6/20/21,CLW,R2,bayes,-0.093059643
6/20/21,CLW,R2,book,-0.149215217
6/20/21,CLW,NEP2,bayes,0.12167814
6/20/21,CLW,NEP2,book,-0.066561284
6/20/21,CLW,NEP3,bayes,-0.064441146
6/20/21,CLW,NEP3,book,-0.066561284
6/20/21,CLW,GPPsd,bayes,0.014425022
6/20/21,CLW,Rsd,bayes,0.014337936
6/20/21,CLW,NEPsd,bayes,0.020338576
6/21/21,CLW,GPP,bayes,0.005150039
6/21/21,CLW,GPP,book,-0.042288483
6/21/21,CLW,R,bayes,0.042613403
6/21/21,CLW,R,book,0.076395213
6/21/21,CLW,NEP,bayes,0.047763442
6/21/21,CLW,NEP,book,0.059988387
6/21/21,CLW,GPP2,bayes,0.005150039
6/21/21,CLW,GPP2,book,0.042288483
6/21/21,CLW,R2,bayes,-0.042613403
6/21/21,CLW,R2,book,-0.076395213
6/21/21,CLW,NEP2,bayes,0.047763442
6/21/21,CLW,NEP2,book,-0.03410673
6/21/21,CLW,NEP3,bayes,-0.037463364
6/21/21,CLW,NEP3,book,-0.03410673
6/21/21,CLW,GPPsd,bayes,0.01566126
6/21/21,CLW,Rsd,bayes,0.015495774
6/21/21,CLW,NEPsd,bayes,0.02203166
6/22/21,CLW,GPP,bayes,-0.021409166
6/22/21,CLW,GPP,book,-0.284128238
6/22/21,CLW,R,bayes,0.269134474
6/22/21,CLW,R,book,0.369320374
